X1,X2,X3,Y
0.82348,-0.8596,0.8877,1.8613
0.4352,0.71206,-1.0927,-1.1809
1.73,-0.60006,-0.21107,-0.17981
0.95205,-0.55594,-0.50515,-1.4891
1.1143,0.58952,0.37457,3.49
1.3095,-0.14153,-0.033641,1.3479
-0.19616,-0.45445,-1.2996,-4.6585
-1.6633,-0.072422,-1.856,-7.4426
0.65655,1.8544,-0.57319,2.4824
-0.70798,0.8176,-0.7204,-1.222
-0.14813,1.1722,0.95905,4.7217
-0.4849,0.03976,0.18862,0.19387
1.2539,0.72783,1.0337,5.9266
-1.3382,-2.165,0.75526,-3.3921
1.2276,0.9256,-1.7389,-1.9287
-0.14762,0.68942,0.62462,3.1142
-0.011254,0.81369,1.021,4.588
-0.16425,-0.13978,-0.46901,-1.7366
-0.18497,-1.078,-0.36469,-3.063
-0.30497,1.0067,0.88707,4.3776
0.21054,1.1594,0.48375,3.6888
0.89938,0.23571,1.6631,6.4424
-0.33489,1.7454,0.28128,4.0434
-0.92156,-2.4821,0.96611,-2.6784
-0.8913,-0.52745,-0.60966,-3.8062
0.34956,-0.21393,-1.9524,-6.1816
-0.2363,0.11872,-0.70316,-1.9586
1.2749,-0.60261,-0.22399,-0.58841
-0.6613,0.83483,-0.33102,0.26038
0.033132,0.25249,-1.6894,-4.8553
-0.32108,-0.65743,0.48171,-0.34088
-0.3033,1.1297,0.30904,3.1201
1.0354,-0.81486,-0.34856,-1.7643
0.7795,-0.53998,-1.5912,-5.336
-0.23909,0.57053,-0.87103,-1.5458
-0.74454,-0.37638,-1.6355,-6.582
2.1648,1.067,0.32163,5.185
-1.1383,0.35757,0.072423,-0.1283
1.3851,-1.7014,0.84117,0.55641
-2.5379,-0.56713,-0.49399,-4.97
-0.48462,-0.44757,-0.16801,-1.6272
1.4237,-1.0547,0.52641,1.1099
2.1732,-0.74618,1.1859,4.6822
0.60148,1.2275,0.71134,5.5541
-1.0138,-0.42306,0.87475,0.71863
1.3688,0.72195,0.95825,5.8685
1.1177,-0.024676,-0.19316,0.86127
-0.75811,0.15739,0.10212,-0.47852
-1.8975,0.61503,0.26083,0.30154
-0.5382,-0.32949,-1.9043,-7.0045
-0.51837,-0.56384,-0.40544,-2.7623
0.83567,-0.6663,0.40786,0.87575
-1.2577,2.3135,1.3442,7.2875
2.3125,0.73371,-1.6461,-1.3976
1.4285,-0.96998,-0.53251,-2.1059
-0.69885,2.0076,-0.14681,2.7415
0.099404,-0.49776,-0.059581,-0.99221
0.78083,0.79471,0.020758,2.6603
-1.8869,0.34804,-0.36345,-2.4658
-1.5832,0.43648,1.1366,2.8163
-1.686,-1.038,-0.10892,-4.0063
0.81489,1.377,-2.4156,-3.5083
0.24971,0.65459,1.4175,5.7506
0.79898,0.56769,-0.1142,1.2469
-2.2482,0.4116,-0.45924,-2.5002
0.042246,2.8806,-1.0215,2.7536
-0.61359,-0.49171,0.4912,-0.0037946
0.044263,1.3653,0.81931,5.2469
0.1968,-1.7297,-0.19727,-3.8515
0.068888,2.7541,-1.0605,2.2848
0.92395,0.40509,-0.56313,-0.06886
-1.6396,0.22127,0.36428,-0.24693
-1.8123,-0.66145,0.4195,-1.8236
-0.11477,-1.2057,0.14227,-2.4397
0.78979,-0.75188,0.27715,0.331
-1.5215,0.22538,-0.29389,-1.5903
0.022362,-0.92212,1.1473,1.7463
1.4984,0.26971,0.1977,2.4047
-0.082187,0.57411,0.04393,1.0611
-0.67808,1.36,1.2568,5.8902
-0.94378,-0.085195,-0.43618,-2.4511
-0.18157,-1.2691,-1.7294,-7.7916
0.16795,1.0836,-0.07057,1.7345
1.5764,-0.62477,0.9688,3.1292
0.96281,0.047771,1.0892,4.3665
-0.41278,0.17044,-0.35935,-1.1073
-0.21964,-0.59914,-0.84886,-3.7849
-1.1852,0.13659,0.080079,-0.75453
1.2008,-0.2021,-1.3397,-2.9341
0.97754,0.33166,0.46033,2.9884
-2.0897,0.41625,-0.41191,-2.3985
0.39605,-0.64554,-0.62947,-2.9169
1.7589,0.70067,0.50514,4.6827
-1.6975,-0.79581,0.82163,-0.4829
-0.058299,0.32782,1.8901,5.8692
-0.54378,1.1034,2.0747,8.0051
0.27299,0.86334,1.1421,5.5644
-0.045213,-0.17752,1.7018,4.9022
1.1543,0.19097,-0.55492,-0.16346
-1.1109,0.75183,-0.07525,0.20501
0.41015,-1.2302,-1.5287,-6.1077
-3.0234,-0.44207,0.6952,-1.8761
-1.1654,-0.071916,-1.3118,-5.118
0.74401,0.96055,-1.3381,-1.5783
0.40757,-0.79923,0.91654,1.2327
-0.24491,-0.77957,0.83224,0.65263
-1.053,-0.25439,0.32659,-0.31549
-0.63759,-0.11639,1.055,2.3421
-0.073606,-1.2937,0.7544,-0.16285
2.5065,-2.6724,0.040967,-2.9578
-1.4397,-1.2714,-0.23644,-4.7668
1.1182,-0.057925,0.91691,3.6324
-1.4382,-0.94297,-0.76942,-5.883
0.57352,-0.74733,0.66347,1.1902
0.2415,0.2495,-0.90334,-2.0618
1.3842,-0.72398,1.5626,4.3503
0.36338,0.18648,0.11128,1.4759
-1.0059,1.3346,1.8858,7.2975
0.10174,-0.51305,0.93174,1.8055
-0.21328,0.69269,0.5561,3.1491
0.0092867,1.8021,-0.59554,1.7931
1.2231,-0.99224,-0.87928,-3.0741
0.19663,1.1258,0.6794,4.225
0.76532,1.6441,1.7628,9.0531
0.26387,-0.72744,-1.3637,-5.8345
0.14671,0.92063,-0.19801,1.4262
-0.50368,-0.93743,1.3222,1.6379
-0.07731,-0.59204,-0.4543,-2.8117
0.69181,-0.19876,-0.22527,-0.27311
-0.88962,1.5278,1.249,6.0356
-0.095809,0.44612,0.46128,2.1878
2.0551,0.48638,0.069831,3.1572
0.24943,-0.60224,-2.4561,-8.1943
0.48624,-1.4154,-0.15026,-2.5945
0.30665,2.2119,-0.23124,4.1665
-0.0081397,0.93461,1.4604,5.9549
-2.3553,1.7229,0.38408,2.3503
-0.68816,-1.5519,-0.016181,-3.7896
0.9909,-0.63974,-1.1801,-3.5935
-1.2197,0.36279,-0.95004,-3.4559
0.22036,-0.89321,-0.94301,-4.4494
-1.5664,1.3505,-1.2565,-2.4557
0.7229,-0.68714,1.433,3.5145
-0.4991,-0.22416,-1.6135,-6.087
2.383,0.60743,-0.5362,1.7509
-0.07415,0.080221,-0.24089,-0.84891
0.49612,0.50083,0.60458,3.2705
-2.27,0.028501,-0.91875,-4.9193
-0.259,-1.84,0.11195,-3.5598
-0.587,-0.24029,0.87054,1.4
-2.6183,0.55812,-0.24041,-2.4776
0.20831,-1.1095,-0.22882,-2.8359
-0.38388,1.3393,-1.4051,-1.8836
-1.2722,-0.39383,0.75458,0.28481
1.5692,-0.11064,-1.5616,-3.4476
-0.83797,-0.49138,0.27657,-0.88133
0.45006,-0.57169,-1.4799,-5.24
0.54322,1.4264,0.643,5.7359
0.72049,-0.54992,-0.82754,-2.9419
1.0416,-0.35507,-0.087377,0.51834
0.46814,-0.36873,-0.62879,-1.9878
-0.79939,-0.26852,0.42712,0.024056
-0.74128,-1.2759,0.49717,-1.7554
0.42947,-1.3566,-0.15357,-2.3603
-1.4743,-1.7094,0.8247,-2.2262
0.0054194,-0.31059,-0.38023,-1.8824
1.2705,0.21823,0.55444,3.6313
0.34363,-1.0467,-1.0856,-5.0052
0.30079,-0.70092,-0.6888,-3.3259
-1.6644,-0.052632,0.20447,-1.542
0.54032,-1.2769,-0.40657,-3.4192
-2.058,-0.45216,-0.58588,-5.271
0.61458,1.0282,0.63493,4.2848
0.15832,2.5266,-0.11378,4.8488
-0.15992,-0.48598,-0.68623,-3.0602
0.27406,0.40716,-0.94258,-1.9883
-1.4282,0.9496,-0.63622,-1.0817
0.72837,-0.63027,1.043,2.7415
0.85789,-1.3546,-0.091736,-2.1765
-0.68244,0.16073,0.38602,0.87802
0.70638,-1.2722,-1.179,-4.7652
0.15226,-0.52861,2.0828,4.9274
-0.50294,-1.5885,-0.40658,-4.6437
-0.5187,0.21889,0.53551,1.142
-1.0504,0.6427,-1.7136,-4.8372
0.025431,1.032,-0.55853,0.4374
-0.57102,0.10382,0.37852,0.9237
0.027406,0.23334,-0.22141,-0.20222
0.24347,0.010485,0.50557,1.537
-0.31582,0.20592,-0.18182,-0.67949
-0.17563,0.58714,-0.79821,-1.272
-1.331,-0.9346,-0.23383,-4.1169
-0.18761,-0.89752,-1.7086,-7.3215
1.0679,1.8274,0.74284,7.0833
-0.55056,0.41676,-1.2249,-3.0937
1.0435,-1.7802,-0.63638,-4.4383
-0.041035,0.97969,-1.4134,-2.2159
-0.047665,-0.49227,-0.55492,-2.6525
0.089785,-0.63175,0.43312,0.43288
0.60302,-0.44719,1.1627,3.4594
0.51371,0.89055,-1.1224,-0.9129
-1.2951,0.078268,-1.4814,-5.6019
-1.4319,-0.81623,-0.50215,-4.9622
-0.14222,-0.09399,-1.0961,-3.4748
-1.3662,0.22557,1.8451,4.6727
-0.15375,-0.51953,0.3931,0.076603
-0.53677,1.495,0.0087769,2.6038
-0.11966,0.62743,-0.95813,-1.6771
-1.0421,0.66348,1.3261,4.0605
-0.46942,2.3092,0.9585,6.9471
1.7324,0.52467,0.95276,5.6682
1.7783,0.15874,2.1112,8.2395
2.0665,0.2208,1.1174,6.0583
1.8161,0.72435,-0.50919,1.4638
-2.2506,1.3519,1.048,3.6228
0.15124,0.25456,-0.29191,0.11428
-0.43538,-1.8877,2.3663,3.0357
-0.11842,-0.25322,0.17522,0.20214
-0.87727,0.23729,1.0838,2.7283
-0.77674,0.70654,-1.5962,-4.1836
1.0549,-1.3453,-0.31431,-2.5495
-0.66307,1.7221,0.13225,3.1202
-0.241,1.469,-0.71715,0.80445
1.5705,1.2068,1.6753,9.0001
0.83549,-0.6961,1.3524,3.6192
-0.25605,-2.0487,-0.67679,-6.4708
1.662,0.73008,0.24575,3.7078
-1.2657,-1.6589,0.27845,-3.4982
0.21564,1.8174,-1.656,-1.0112
0.68906,0.47922,-0.83554,-0.5947
-0.94482,1.4254,0.28213,2.8423
-0.20075,-0.14587,-0.26515,-1.7107
-0.91263,0.065818,1.2224,2.7913
-0.96475,-0.1306,0.11242,-0.80671
0.86262,1.1067,-0.6933,1.075
1.0583,-0.50511,-0.32507,-0.75641
-0.2718,1.1897,1.7951,7.2495
-2.539,0.76069,-0.038863,-1.0014
-0.73224,-1.0228,1.9753,3.0979
-1.9788,1.635,0.18651,1.8702
0.77112,1.266,0.15084,3.5774
-0.16173,0.98963,-0.60763,-0.12027
-1.0334,0.5716,0.13575,0.62349
-0.26039,1.65,0.34883,4.0515
-1.3047,2.4687,-0.83233,1.3289
1.9327,0.4747,-1.0096,0.090232
0.24272,0.078139,-1.2147,-3.2325
0.15709,-0.50641,0.11752,-0.21713
1.439,0.52174,1.9582,8.5195
1.9601,-0.50316,-0.97422,-2.0715
-1.0465,-0.040366,0.99004,2.0059
1.4104,-1.0087,1.9278,4.9861
0.56484,2.8977,-0.28285,5.5406
1.1135,-0.458,0.99587,3.4549
-0.22572,2.1278,-0.35053,3.0162
0.019207,-0.37986,-0.59572,-2.5813
-1.282,-0.93176,-1.1342,-6.5642
-0.81555,-2.1341,-0.083971,-5.0624
-1.4302,0.46964,-1.3872,-4.6851
0.95154,0.47238,0.39171,3.0118
-1.3465,-0.78194,0.63229,-1.2031
-1.2345,2.0365,-0.57205,1.5923
0.76944,1.0579,-1.2835,-1.0009
0.62213,1.669,-0.70325,1.8065
-0.070478,1.3612,-0.71489,0.22097
1.3075,-0.32897,0.37389,1.5922
-0.25791,-0.30109,1.137,2.7697
-0.087378,0.75546,0.23805,2.2337
-0.18299,0.6177,0.067268,1.1124
0.042332,-0.358,-0.50627,-2.4805
-1.5729,0.51095,-0.33045,-1.4761
1.3413,2.4496,-1.164,2.647
1.4737,0.95131,0.23986,3.7886
1.3412,-2.3758,1.1573,0.0051893
-1.1816,0.64689,-0.48986,-1.4593
0.6089,-0.61614,-0.76637,-3.1683
-0.015409,-2.1711,-1.4668,-8.5788
-0.73041,-0.87461,0.32473,-1.421
0.536,-0.77761,-1.2646,-4.9998
-0.47653,-1.9493,0.11493,-4.2693
0.71973,0.44032,0.16656,2.1367
-1.5237,0.13472,0.76213,0.91426
0.89715,-1.1408,0.70279,0.53659
0.15238,-0.51337,0.93834,2.0253
-0.20565,-0.17394,-2.0152,-7.0286
0.24416,0.013311,-0.40821,-0.41623
-0.62909,1.1842,0.5827,3.1595
0.8561,0.45421,0.54261,3.3987
-0.99764,0.087247,-0.10126,-0.96232
2.199,-2.0554,1.6023,2.997
0.28537,-0.10832,1.0391,3.0937
1.3313,0.67717,0.51569,4.5367
0.53235,-1.4138,0.2736,-1.0918
-0.57146,-1.0075,0.34314,-1.7004
0.11752,-0.62578,-1.1269,-4.4827
-0.25618,-2.2813,0.28935,-4.0167
-1.2644,-1.6398,1.0101,-1.5079
0.48689,1.1503,-0.037008,2.7
0.055567,-1.1778,0.31309,-1.4446
-0.043345,-1.5114,0.73441,-0.83554
0.93016,-0.44974,-0.16271,-0.13609
-1.4448,-0.26169,0.71533,0.21789
1.796,-0.2241,1.08,4.6606
-0.46032,-0.16786,-0.66993,-2.6435
-0.13748,-1.2125,-0.0085229,-2.6775
-0.38341,-0.041454,-0.97703,-3.1575
1.7423,-0.35696,0.6412,2.5923
0.39339,-1.8288,0.24333,-2.5386
0.067794,-0.31303,-2.2627,-6.9561
-0.31577,-0.14688,0.11235,-0.54151
0.44469,0.27623,0.52782,2.7438
0.64664,0.69289,-0.29237,1.0324
0.26527,-0.76461,-0.21888,-2.2936
0.34507,0.5609,-0.019249,1.4921
-0.98951,-0.28893,0.6007,0.25903
-0.072043,-0.90912,-0.070802,-2.1142
0.2215,-2.3127,0.96473,-1.0823
-1.2948,2.7144,-0.60901,2.7434
-0.11797,0.36137,0.67457,2.8292
-0.72163,-0.38719,1.7879,3.7835
-1.2238,1.4163,0.92314,4.5184
-0.87662,-0.96616,1.3516,0.52548
1.6889,1.3144,2.008,10.637
-0.97684,0.65029,0.487,1.787
-0.46053,1.5117,-0.775,0.29355
-0.9591,0.58844,0.08128,0.49319
-0.62498,0.75224,0.0048791,0.95433
0.62553,0.42261,-0.3909,0.31125
-1.3098,0.736,-0.81752,-2.367
1.9873,-0.73957,-1.5083,-3.9594
-1.5884,0.047205,-0.014731,-1.3626
-1.3721,-0.099374,0.68272,0.6114
1.1213,-0.72059,-0.56478,-2.094
1.2481,-0.46391,-1.002,-2.6015
-0.23394,-0.70816,1.2649,2.0945
-0.48016,2.1224,-0.79431,1.626
1.051,-0.45772,1.3568,4.345
0.6212,-0.25028,0.86156,2.6476
-0.7643,-0.41592,2.1267,4.4991
1.6972,0.63927,-0.13259,2.3959
1.3931,0.3343,0.88954,4.4856
0.0043834,-0.318,1.1603,2.842
0.79922,0.14291,0.61878,3.0372
-1.0254,-0.42302,-1.3853,-5.9882
0.22453,0.11119,1.6191,5.3842
-0.40629,-1.8976,0.61038,-2.7652
2.0248,-1.51,1.6149,3.9137
-0.16348,0.77125,0.33807,2.4282
-0.71445,0.60877,-1.8439,-5.2031
0.51661,0.13497,0.37784,1.468
0.60918,1.3544,0.95862,5.5267
-1.0386,-1.2584,-0.82019,-5.9551
0.1868,-0.8339,1.8556,4.4383
-1.5367,0.23306,1.0836,1.8588
0.82563,0.28219,1.9662,7.4327
-0.74745,0.2865,-1.8616,-5.732
0.47913,1.5754,-0.422,2.2637
0.14098,-1.8258,-0.090562,-3.726
1.6492,-1.1563,-1.0396,-3.8631
0.63802,-0.80713,-1.174,-4.5665
1.9676,-0.39985,1.1269,4.7242
0.22419,0.15095,0.83763,3.3427
-0.53242,0.82246,0.13526,1.1823
0.9868,-2.1295,1.1146,-0.052815
