X1,X2,X3,Y
-0.18663,-0.70215,0.11317,-1.7815
-1.0525,1.1261,-0.5028,1.71
0.29292,0.35142,-0.76995,1.3047
0.25609,0.13297,0.36008,0.3045
-0.19542,-0.45366,1.448,0.723
-1.2577,-0.11402,0.17757,-1.6722
-0.16207,-0.0049096,1.5397,1.1875
0.13961,0.023994,-0.13991,-0.90071
1.0692,-0.39969,-1.9731,2.19
1.1026,0.51319,-0.13407,0.41361
0.71341,-0.86541,-0.65418,0.59312
0.90745,-0.75642,0.88613,1.1305
0.139,-0.29462,1.3046,1.3757
-0.87544,0.47151,-0.55532,0.46531
0.37997,0.97445,-0.045528,-0.15247
0.65963,0.12476,-1.2647,2.0204
-0.20648,-0.14227,-0.65863,0.10438
-1.0689,0.21041,1.4738,0.78629
-1.0782,0.58883,0.17175,-0.89187
-2.3747,1.0284,-0.78825,1.9106
0.44785,1.0651,-0.41644,2.5251
-0.70739,1.2854,-0.94526,2.8967
0.10951,-0.27348,0.18844,-0.86517
0.98898,-0.13203,0.74729,1.5129
-1.3821,-0.23209,1.8033,0.29507
-0.91454,-0.70871,-0.44949,-1.0379
0.66246,0.61453,-1.3856,2.7739
0.57403,-0.011754,1.2364,1.7344
-0.30558,0.11097,-0.50856,0.17806
0.29518,-0.63642,0.018691,-3.1584
0.90838,-0.11511,0.12168,-0.51625
1.803,-0.77048,0.82395,1.2851
-0.90831,-0.17106,1.4816,0.48243
0.55185,-0.7664,-0.48884,0.078799
0.26047,2.0579,0.76602,7.6333
0.15939,1.4499,0.86715,4.4406
0.11971,-0.59979,0.30131,-0.38221
1.2636,-0.53306,1.16,1.7365
-0.13266,-0.89348,-0.34953,-0.73501
0.14924,0.5796,-0.53482,1.3088
0.96805,-0.16516,-0.3288,0.48836
0.11443,-1.5598,0.40547,-0.5678
-0.38117,-0.80011,-2.1226,0.71278
0.55387,-0.45302,-0.068517,-1.6036
-0.56692,-0.72657,0.61266,-0.86463
-1.3599,-0.52319,-1.2877,-0.19169
-0.73623,-2.5694,0.22663,-2.0066
0.25049,-0.27674,-1.4369,1.4402
-0.011686,0.2787,1.5182,1.783
0.6912,-0.32907,-3.1073,2.5293
1.0056,-0.98652,-0.71131,0.88628
-1.5539,0.0022301,-0.084934,-2.506
-0.89388,0.10574,-1.0943,0.47485
-2.0109,-1.2895,-1.0216,-0.6567
1.9956,1.5242,0.42847,4.6547
-0.29976,1.2594,-0.37854,2.2672
-0.54376,0.69385,-1.6513,1.9245
-0.55072,-0.8594,-1.1739,0.2287
-0.91941,-0.57318,-0.58081,-0.73255
-0.62031,0.42519,0.29708,-0.28843
0.079596,-1.8521,1.2291,0.59662
-0.085976,1.1028,-0.051971,0.058526
-1.4874,-0.7098,0.39971,-1.5235
0.39788,-2.2616,-0.0038746,-5.2312
-1.4573,2.0448,1.0761,6.8165
-1.178,-1.4239,1.4137,-0.38707
-0.025929,-0.93681,-0.338,-0.81488
-0.20618,1.4478,-0.22855,2.6418
0.0077683,0.67036,1.1451,2.044
-0.11541,-1.1988,-1.808,0.75017
-0.64463,-0.61431,-0.55195,-0.71121
0.048405,1.7927,-0.88186,5.918
-1.0166,0.199,-0.77573,0.19004
-0.17648,0.40536,0.9092,1.2867
-0.14674,-0.75825,-0.73142,0.14339
1.7499,0.60096,-1.4115,3.1586
-0.093824,-2.429,-0.19743,-1.6057
-0.95299,-0.67015,-0.73584,-0.71998
-1.5486,0.53356,-0.10874,-1.5838
1.2482,0.65612,0.11725,0.79656
0.32948,2.0238,0.99327,7.9193
2.3275,-0.47134,-0.97089,1.318
0.64687,0.2975,-0.64973,1.4624
0.54886,-0.056291,-1.637,1.9353
0.43724,0.96663,-1.6322,3.6234
-0.82799,0.59318,-1.7599,1.6076
-1.3152,-1.1089,0.0095527,-5.3139
0.088871,1.5462,1.0711,4.8243
-2.0663,0.23992,0.12119,-1.7551
1.3754,1.1992,0.7873,3.9683
0.16138,0.32551,-0.26464,0.17073
0.96031,-0.47037,0.33236,0.49436
-0.90865,-0.12024,-1.2635,0.35593
0.001447,-0.62568,-1.2662,0.76464
0.65824,0.75137,1.0003,2.8008
0.79772,0.078801,-0.10408,-0.4594
0.52036,-1.6708,0.22067,-0.80699
-0.38266,-1.3125,-0.62312,-0.51461
-1.0719,1.4861,-0.8313,3.3995
0.3282,-2.6196,0.68938,-0.15674
-0.59549,-0.041028,0.99465,0.49719
-0.5204,-0.84751,1.3769,0.12323
-0.15759,0.67182,-1.4484,2.2653
-0.44917,0.027238,-0.13684,-1.286
-0.63116,0.34396,0.57729,0.14912
-1.1223,-0.051206,-0.30763,-1.3139
-0.077055,0.7579,0.27053,0.6387
0.0054951,0.14248,1.3193,1.2721
0.11816,-0.1324,-1.0878,1.0679
-0.84992,-2.839,-0.30496,-1.7705
0.58226,1.2985,-0.40999,3.2768
-0.04487,-0.61323,0.16174,-1.1868
1.4311,-0.66183,-2.1132,2.3534
0.76678,0.35098,-0.23705,0.81017
-0.98546,-1.0777,1.149,-0.21743
0.87787,-1.5124,3.0441,2.2587
0.26617,-1.599,-0.30587,-0.61153
0.048311,0.21684,-0.096654,-0.91549
0.93797,-0.69229,0.527,0.57905
0.90576,-1.2513,0.20985,-0.49895
-0.82268,0.10877,1.4686,0.736
1.6539,0.70228,-2.0009,3.8185
0.24286,-0.72234,-0.35714,-0.33804
-0.3854,0.97053,0.063133,-0.57374
2.4727,0.067822,-0.77841,1.5368
1.1689,-0.33148,0.95628,1.4896
0.39883,-1.4728,0.24707,-0.84808
-0.44963,-0.010042,1.1457,0.72283
-0.82822,0.25028,-1.3571,0.88841
-0.73071,-2.1055,-0.41871,-1.3267
-0.71878,2.3355,-0.44718,8.8494
0.33631,-0.028041,-0.5533,0.66414
-1.0669,0.011036,-0.83248,-0.035229
1.2858,-0.046604,0.19937,0.47072
0.91698,0.61228,-0.013689,-1.7665
1.632,2.6627,1.2916,15.549
0.0069903,-0.1522,1.1779,0.98562
0.39321,1.5164,1.3006,5.2745
1.9958,0.73593,-1.5011,3.4394
1.1335,1.1681,1.4992,4.4805
1.4579,0.9,-1.4544,4.0076
-0.90316,0.92838,-1.2556,1.961
1.2351,0.26026,1.3305,2.59
-0.038718,0.025624,-0.53673,0.51774
-0.22236,0.88668,0.8922,2.2058
-1.0425,-1.0585,0.31109,-1.7713
-0.16252,-1.0336,-0.152,-1.6963
0.57777,0.62527,0.35462,1.2762
0.59228,0.77402,0.10876,0.5293
0.097151,-0.76707,-1.6932,1.1031
-1.2769,0.21739,0.45631,-0.65534
-0.63522,0.12674,-0.15494,-1.1826
1.7147,-0.29781,-0.84431,1.6649
0.60566,-0.45107,0.87605,0.87138
-0.018759,0.77022,0.54972,1.5097
2.0833,-0.45675,-0.88978,1.3293
0.30748,-0.85645,0.43917,0.029968
-1.6629,0.43914,-1.6911,1.1178
-0.73383,-2.1489,-1.2321,-0.21552
-0.054945,-0.57975,-0.48992,-0.094089
1.9497,-0.14243,0.63816,1.3213
0.013401,1.2281,-1.0074,3.5679
1.3747,0.48991,-0.64475,2.0086
0.30371,-0.92116,0.013365,-3.5082
0.21939,0.42201,-2.2005,2.3924
-0.16387,-0.32726,0.17226,-1.2134
0.59658,0.24602,0.95649,1.9847
-0.78591,0.26132,1.6465,1.2657
-0.04149,-0.2553,0.24394,-0.54375
0.97626,2.1663,-0.86525,9.405
-1.071,-0.14296,0.19542,-1.7862
0.70756,-1.0108,0.80828,0.81159
0.090221,0.31619,0.12373,-0.62848
-0.57267,0.20505,-0.82455,0.52657
-1.0845,0.65797,-0.60133,0.37064
-0.45964,-1.5925,1.7537,0.42937
2.029,1.6464,0.42363,5.1815
-0.51327,1.0652,-0.085174,0.061303
-1.3987,-1.0118,-0.46238,-1.6443
-1.6665,0.11795,0.12279,-1.9143
0.039606,0.20491,0.98347,1.3735
-1.1943,-0.49723,0.21559,-1.8016
0.4085,0.43605,0.68056,1.6661
0.83602,-1.1989,-0.16453,-0.86778
-0.48762,-0.22841,-0.016221,-3.6227
-0.46968,1.1025,-0.24597,1.2603
-0.8729,0.51828,0.38754,-0.03545
1.0098,-0.098518,0.51257,1.1062
-0.71729,-1.2745,-0.44444,-1.2048
0.4209,0.12793,-0.9062,1.695
-0.76392,-0.83464,-0.31189,-1.6028
-0.59436,0.2148,0.1572,-1.1273
-1.7695,-0.32921,0.039373,-3.3496
1.0675,1.0637,0.49346,3.1029
-0.68508,-0.41843,0.16139,-1.8902
1.1697,1.1786,0.40557,3.228
0.30186,0.55266,-0.19834,0.45753
-0.26309,0.10019,0.19581,-0.79855
1.2838,0.48722,-0.315,1.5986
0.34492,-0.34891,0.034079,-2.1934
1.4928,0.94874,1.0837,3.483
-0.1743,-0.52974,1.0536,0.4696
0.38813,-0.25509,-0.3969,0.24485
-1.9616,0.50595,-0.82029,0.6052
0.23559,0.12135,-1.2373,1.6238
-0.78421,-1.5221,1.1997,-0.46596
-0.27606,-0.0803,-0.44273,-0.0057749
0.27178,-1.3875,-1.015,0.66383
-1.5814,0.89603,-0.71569,1.0455
-0.050056,-0.64605,1.6569,1.051
2.6918,-0.55303,0.36793,-0.047945
-0.9857,-0.71789,-0.20215,-1.9723
0.3123,-0.20544,1.4237,1.6032
0.087323,-0.71207,0.049889,-2.4052
0.71696,-0.51685,0.64855,0.80882
-0.53279,-0.31486,0.49282,-0.49349
-0.55829,-0.33842,0.8236,-0.019101
0.21142,-1.8307,-2.6062,1.465
-0.68517,0.41609,0.039776,-2.4091
-0.53725,-1.4749,0.079661,-2.7728
1.421,1.035,-0.73566,3.533
-0.011464,0.97675,1.4357,3.1164
-1.4084,-0.3042,0.36618,-1.2186
0.062299,-0.22857,0.28898,-0.2899
-1.8056,-1.0567,-0.83441,-0.82081
-0.6452,1.6561,0.39312,3.9554
0.81704,0.30233,0.12031,-0.10561
-0.86677,-0.57539,0.75459,-0.49357
-0.64024,-0.82539,-0.030943,-3.6491
1.1398,0.16713,0.92824,1.9794
-1.1588,-0.70282,-0.77216,-0.63231
-1.9614,1.7463,-0.32378,3.4552
0.093626,0.21055,0.20041,-0.264
1.334,-0.78925,0.3039,0.28427
0.94357,1.0251,-1.2043,3.9741
0.18053,0.83084,2.6068,3.4993
0.032375,1.7789,0.57261,5.5093
1.0312,-0.23481,1.2309,1.9233
-1.0002,-0.22781,0.98624,-0.044446
1.0882,1.0322,1.0681,3.6555
-0.87291,0.84544,-1.3012,1.7932
-1.1407,-0.56825,0.24217,-1.8333
0.26158,-0.85318,-1.9078,1.2148
-1.3618,-0.023171,0.19971,-1.6516
-0.69237,-0.26938,0.22841,-1.3863
0.21555,1.6971,-0.040299,2.3837
-0.053924,-0.50617,-0.55301,0.085486
1.0542,-0.53335,0.86535,1.37
0.93475,1.2688,0.47407,3.4238
0.98304,0.79828,-0.065551,0.19766
-0.92487,0.3749,-0.88902,0.64103
0.27299,-0.36355,-0.42121,0.070649
0.12451,0.9255,1.8576,3.1876
1.1172,0.63849,0.066048,-0.044943
0.89134,-0.9754,-0.20551,-0.33666
-1.1068,-0.71666,0.66221,-0.70641
2.1781,-0.49796,0.88523,1.4225
0.1228,-0.47322,0.87473,0.69002
1.0684,0.1607,1.0754,2.0854
0.15033,1.3379,0.42334,3.028
-1.0299,-3.4162,0.85285,-0.9251
-1.1087,-0.31081,-0.75551,-0.28778
-0.5918,0.6635,0.99481,1.2334
2.0715,0.22659,-1.1959,2.1952
0.60059,0.55296,-1.3832,2.486
-1.735,0.589,0.88611,0.64414
1.1016,0.39792,0.87487,2.2946
0.27564,0.52651,-1.7549,2.3913
1.0574,1.4062,-0.54969,4.3576
0.84826,1.7832,0.3489,5.5936
0.67419,0.52606,1.7883,2.9158
0.89066,-0.82414,-1.3842,1.6678
-0.53835,-1.8429,-0.91975,-0.25207
0.83296,-0.95088,2.059,2.0432
-0.46533,0.86285,-0.079326,-0.52926
1.8648,0.74384,1.4114,3.3333
-2.2495,0.55654,4.1172,2.2139
-0.67047,-0.87032,-1.6926,0.15715
-0.61923,2.772,-0.0072033,10.487
-1.1331,-0.57318,-0.27688,-1.7393
-0.9449,0.85903,-0.090401,-0.71062
-0.35028,1.3145,0.2428,1.9596
0.27044,-0.54086,-0.079206,-1.7263
0.68596,-0.7825,-0.066294,-1.5859
-1.1647,-0.48333,1.2388,0.0026157
1.5293,-0.59833,-1.2539,1.7577
0.84241,1.2816,0.83379,4.2049
0.44561,0.0042296,0.8495,1.2809
-0.94899,-0.40758,-0.77816,-0.42679
0.022478,0.72418,0.87625,1.9605
-1.1653,-0.50701,0.39107,-1.2365
0.77362,-0.49615,-0.41696,0.43501
-0.40619,-0.54937,-0.01275,-4.1569
-1.116,-0.19659,-1.2618,0.17704
0.2474,-0.71216,0.40576,-0.27547
0.19903,-1.2564,-1.6907,1.0836
-0.87614,-1.1481,-1.2758,-0.0095449
-0.3224,0.21377,-0.20938,-0.55084
-1.8713,2.5004,1.5877,11.769
0.085887,-0.8034,-1.4479,0.93179
-0.84769,-0.36927,-0.31729,-1.2997
-0.1508,-0.66432,0.67575,0.22606
-0.60605,1.3054,0.56649,2.5296
0.10963,0.16304,0.92257,1.1221
-0.50458,0.23786,-0.95933,0.5662
0.4219,-0.375,1.111,1.1346
1.1044,-0.57431,0.012884,-2.8637
0.70278,0.23218,0.41269,0.96213
1.5812,0.94651,0.074268,1.0052
-0.28953,0.35371,0.23446,-0.13543
0.25125,-0.68068,0.43911,-0.11792
-0.9269,-0.59356,-0.57093,-0.8054
1.6821,0.18539,0.57733,1.6464
-0.38264,-0.055572,-0.64678,0.089192
-0.94171,1.7016,-0.028921,1.1051
-0.087205,0.067354,0.91607,0.87451
-0.0068372,-1.251,0.321,-0.99611
0.13748,0.95829,-0.8292,2.6458
-2.7227,-0.011855,0.13921,-1.5138
0.30911,-1.009,1.6123,1.0115
-1.1231,-0.37937,-0.10524,-2.4564
-0.60494,-0.41148,-0.64449,-0.22768
0.5183,-0.38241,-0.40881,0.29974
-1.5647,-1.2344,-0.11332,-2.8615
0.69499,-0.16014,-2.2669,2.2325
-0.299,0.06132,-0.19214,-0.80116
-0.039729,1.7212,-0.40116,4.5792
-0.049067,1.0072,1.1059,2.8067
-1.3398,1.4585,-1.1908,3.5858
1.4939,0.97888,-0.13271,1.5434
0.58299,-0.6162,-0.11219,-1.1341
0.083118,-1.472,2.3155,1.0792
-0.78428,-0.58315,0.85629,-0.37815
0.042569,1.1508,-0.22111,1.8013
0.59077,-0.37194,0.00032494,-6.7587
-0.99335,-1.0038,-1.5314,-0.055204
0.78534,1.9154,0.26122,6.1996
-2.0272,-1.97,1.04,-0.62875
-0.71849,-0.85874,0.59136,-0.77852
0.79632,-0.78371,-0.65208,0.72409
0.60872,1.6241,0.19026,4.0109
1.7467,-0.092311,0.65537,1.3871
0.44122,-1.0287,0.50986,0.1578
-0.48885,0.43594,-0.075672,-1.5267
2.4205,-0.2381,-1.3539,1.7587
0.62208,-1.6435,2.0065,1.4176
0.4808,-0.59607,0.15085,-0.7308
0.21569,-1.4675,0.37572,-0.45076
-1.2488,0.27579,-0.83813,0.068293
-1.086,-1.2121,-0.66406,-0.97446
-0.11942,-1.1036,1.4708,0.48512
-1.3502,0.83301,0.53533,0.91106
-0.50406,-1.6031,1.567,0.37586
-0.85853,1.4208,0.88099,3.347
-1.1383,-0.2035,-0.070239,-2.609
-0.84827,-1.0337,0.95644,-0.45308
0.51561,-0.46698,-0.063469,-1.5802
0.07192,-0.46948,0.33955,-0.50792
