x1,x2,g
3.7650773,1.483130247,1
-1.020329065,3.085148153,1
-0.274282044,-1.390148342,0
-2.802859909,-0.395736611,1
-0.848311034,-1.269139436,0
-3.446413111,2.387343637,1
-0.12757417,1.263046668,0
0.767888033,2.197846007,1
0.959512514,2.867836114,1
1.513125529,2.595043302,1
-0.458289549,2.576556921,1
1.458028764,2.343510966,1
-0.17870787,-1.533734763,0
-1.570932807,1.033922488,0
-0.744661118,2.706324648,1
-0.785077841,4.348031246,1
-1.4360534,-0.43498945,0
0.869881668,0.299524346,0
1.285825996,-0.642745355,0
-1.474340827,2.639640092,1
0.361175779,-0.113451023,0
-2.664170816,2.050675164,1
1.033800089,-1.754905347,0
1.222133716,-1.612718129,0
-2.847770013,1.459564995,1
-1.853823436,1.737269222,0
1.720085779,-0.44807708,0
4.287008921,2.624857505,1
1.964893707,0.666289891,1
-0.614345303,3.138991708,1
-0.019303379,0.212418234,0
-3.786160692,1.547475717,1
1.559507276,2.410113954,1
-1.401499495,2.105357231,1
-1.310762551,0.062194406,0
1.056499139,1.917287199,1
1.680597351,4.749467543,1
1.942122618,1.039034237,0
0.276761219,2.221460369,1
-4.08034911,0.584305463,1
4.20476982,1.018196028,1
-0.486398809,2.082465279,0
2.398094377,1.275269924,0
3.71711642,1.98775649,1
1.266838808,-0.961446258,0
3.663035222,2.774313963,1
-0.488226057,0.42910992,0
-1.404383979,-0.368533531,0
2.296696317,1.844573163,0
-0.788735201,-0.445111772,0
-0.210269084,0.638579724,0
-0.257164693,3.205308894,1
3.413594361,0.657855534,1
